_id,OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,geometry
457937,June,Wednesday,2020,10,0.0,NO,NO,YES,Brookhaven-Amesbury (30),-79.50341814843503,43.70156645639091,MULTIPOINT ((-79.503418148 43.7015664560001))
458026,June,Thursday,2020,21,0.0,NO,NO,YES,Junction-Wallace Emerson (171),-79.45122101835331,43.66270092182646,MULTIPOINT ((-79.451221018 43.6627009220001))
458066,June,Thursday,2020,17,0.0,YES,NO,NO,Golfdale-Cedarbrae-Woburn (141),-79.20883462633046,43.76335299596502,MULTIPOINT ((-79.2088346259999 43.763352996))
458089,June,Thursday,2020,12,0.0,YES,NO,NO,Wexford/Maryvale (119),-79.32163777093132,43.76856552206212,MULTIPOINT ((-79.321637771 43.7685655220001))
458118,June,Thursday,2020,17,0.0,NO,NO,YES,Agincourt South-Malvern West (128),-79.2825664161398,43.79493300064638,MULTIPOINT ((-79.282566416 43.7949330010001))
458146,June,Thursday,2020,17,0.0,YES,NO,NO,Rosedale-Moore Park (98),-79.38350436863365,43.684022446364416,MULTIPOINT ((-79.383504369 43.684022446))
458186,June,Friday,2020,17,0.0,YES,NO,NO,South Riverdale (70),-79.33513868859407,43.6592194258944,MULTIPOINT ((-79.3351386889999 43.659219426))
458210,June,Friday,2020,13,0.0,YES,NO,NO,Annex (95),-79.3894835474489,43.66970770955897,MULTIPOINT ((-79.3894835469999 43.6697077100001))
458212,June,Friday,2020,13,0.0,YES,NO,NO,Stonegate-Queensway (16),-79.5072311186506,43.625321585563654,MULTIPOINT ((-79.507231119 43.625321586))
458357,June,Saturday,2020,10,0.0,YES,NO,NO,Moss Park (73),-79.36944905342786,43.65452239362609,MULTIPOINT ((-79.369449053 43.654522394))
458362,June,Saturday,2020,11,0.0,YES,NO,NO,Annex (95),-79.41182373809814,43.67367901931706,MULTIPOINT ((-79.411823738 43.6736790190001))
458367,June,Saturday,2020,15,0.0,YES,NO,NO,Centennial Scarborough (133),-79.17059801782088,43.78001868707181,MULTIPOINT ((-79.170598018 43.780018687))
458373,June,Saturday,2020,20,0.0,NO,YES,NO,Palmerston-Little Italy (80),-79.41671802775933,43.65511499978482,MULTIPOINT ((-79.4167180279999 43.6551150000001))
458444,June,Sunday,2020,16,0.0,YES,NO,NO,Don Valley Village (47),-79.36002232994161,43.781285108835,MULTIPOINT ((-79.3600223299999 43.7812851090001))
458445,June,Sunday,2020,16,0.0,YES,NO,NO,Wexford/Maryvale (119),-79.31523357097439,43.75786462249319,MULTIPOINT ((-79.315233571 43.757864622))
458450,June,Sunday,2020,13,0.0,YES,NO,NO,High Park-Swansea (87),-79.47671851514386,43.638822624187064,MULTIPOINT ((-79.476718515 43.6388226240001))
458471,June,Monday,2020,9,0.0,YES,NO,NO,St Lawrence-East Bayfront-The Islands (166),-79.37091235094564,43.64820408730767,MULTIPOINT ((-79.370912351 43.6482040870001))
458473,June,Monday,2020,14,0.0,YES,NO,NO,West Hill (136),-79.17929231319441,43.7746107924689,MULTIPOINT ((-79.179292313 43.774610792))
458478,June,Monday,2020,22,0.0,YES,NO,NO,East End-Danforth (62),-79.30503164564956,43.68034472736742,MULTIPOINT ((-79.305031646 43.680344727))
458480,June,Monday,2020,19,0.0,YES,NO,NO,Morningside Heights (144),-79.17270631201924,43.81506259268091,MULTIPOINT ((-79.1727063119999 43.815062593))
458522,June,Monday,2020,18,0.0,YES,NO,NO,Broadview North (57),-79.35694949798759,43.683932870884654,MULTIPOINT ((-79.356949498 43.683932871))
458612,June,Tuesday,2020,13,0.0,NO,YES,NO,Mimico-Queensway (160),-79.49037453250621,43.60830072055313,MULTIPOINT ((-79.490374533 43.608300721))
458613,June,Tuesday,2020,12,0.0,YES,NO,NO,Old East York (58),-79.35028341797985,43.69323410392405,MULTIPOINT ((-79.3502834179999 43.693234104))
458633,June,Tuesday,2020,14,0.0,NO,NO,YES,Briar Hill-Belgravia (108),-79.45026768449566,43.69568776612745,MULTIPOINT ((-79.450267684 43.695687766))
458682,June,Tuesday,2020,7,0.0,NO,NO,YES,Alderwood (20),-79.5459299067867,43.60629789651448,MULTIPOINT ((-79.5459299069999 43.606297897))
458756,June,Wednesday,2020,22,0.0,YES,YES,NO,Moss Park (73),-79.37100285365003,43.65829659740034,MULTIPOINT ((-79.371002854 43.6582965970001))
458759,June,Wednesday,2020,16,0.0,YES,NO,NO,Cabbagetown-South St.James Town (71),-79.3708576604752,43.67139971207087,MULTIPOINT ((-79.37085766 43.671399712))
458832,June,Thursday,2020,15,0.0,NO,NO,YES,Clanton Park (33),-79.44190222009752,43.75148687080909,MULTIPOINT ((-79.44190222 43.751486871))
458835,June,Thursday,2020,8,0.0,YES,NO,NO,Englemount-Lawrence (32),-79.4334139852807,43.7131047603013,MULTIPOINT ((-79.433413985 43.7131047600001))
458850,June,Thursday,2020,10,0.0,YES,NO,NO,Woburn North (142),-79.21713043889642,43.7797476024445,MULTIPOINT ((-79.217130439 43.779747602))
458854,June,Thursday,2020,12,0.0,YES,NO,NO,Bedford Park-Nortown (39),-79.42939142957947,43.73790046815819,MULTIPOINT ((-79.42939143 43.7379004680001))
458883,June,Thursday,2020,3,0.0,NO,NO,YES,Junction-Wallace Emerson (171),-79.45109211959203,43.671090825497394,MULTIPOINT ((-79.4510921199999 43.6710908250001))
458906,June,Thursday,2020,19,0.0,YES,NO,NO,Kennedy Park (124),-79.27370659501669,43.722009586056174,MULTIPOINT ((-79.273706595 43.7220095860001))
458909,June,Thursday,2020,20,0.0,NO,NO,YES,Scarborough Village (139),-79.21968628775736,43.74501748572572,MULTIPOINT ((-79.2196862879999 43.745017486))
458920,June,Thursday,2020,21,0.0,YES,YES,NO,The Beaches (63),-79.32842319762746,43.659231141961236,MULTIPOINT ((-79.3284231979999 43.6592311420001))
458939,June,Thursday,2020,4,0.0,NO,NO,YES,Junction Area (90),-79.47803131545457,43.67022824719815,MULTIPOINT ((-79.478031315 43.6702282470001))
458971,June,Friday,2020,11,0.0,YES,NO,NO,Bathurst Manor (34),-79.44051622295274,43.755114475155665,MULTIPOINT ((-79.440516223 43.755114475))
458974,June,Friday,2020,9,0.0,YES,NO,NO,West Queen West (162),-79.41195342934752,43.64203828397318,MULTIPOINT ((-79.4119534289999 43.6420382840001))
458985,June,Friday,2020,18,0.0,YES,NO,NO,Junction Area (90),-79.48211941850364,43.66558765758722,MULTIPOINT ((-79.482119419 43.665587658))
458996,June,Friday,2020,16,0.0,NO,NO,YES,Wychwood (94),-79.42620882605087,43.68168361231846,MULTIPOINT ((-79.4262088259999 43.681683612))
459018,June,Friday,2020,7,0.0,NO,NO,YES,Roncesvalles (86),-79.44666671777652,43.64019239158186,MULTIPOINT ((-79.446666718 43.6401923920001))
459146,June,Saturday,2020,11,0.0,YES,YES,NO,Church-Wellesley (167),-79.38641264866088,43.669367508803624,MULTIPOINT ((-79.386412649 43.669367509))
459183,June,Saturday,2020,20,0.0,YES,NO,NO,St Lawrence-East Bayfront-The Islands (166),-79.36896135124634,43.64394298304659,MULTIPOINT ((-79.3689613509999 43.643942983))
459307,June,Monday,2020,20,0.0,YES,NO,NO,South Riverdale (70),-79.33743028163565,43.65500050981459,MULTIPOINT ((-79.3374302819999 43.65500051))
459382,June,Tuesday,2020,8,0.0,NO,NO,YES,Yonge-Bay Corridor (170),-79.38372844443951,43.6557204948242,MULTIPOINT ((-79.383728444 43.655720495))
459438,June,Tuesday,2020,20,0.0,NO,NO,YES,Thorncliffe Park (55),-79.34661502162206,43.703234389898334,MULTIPOINT ((-79.346615022 43.70323439))
459439,June,Tuesday,2020,22,0.0,YES,NO,NO,University (79),-79.40746683714495,43.66590821005157,MULTIPOINT ((-79.407466837 43.6659082100001))
459440,June,Tuesday,2020,21,0.0,YES,NO,NO,Yonge-Eglinton (100),-79.40610413897552,43.69877350961021,MULTIPOINT ((-79.406104139 43.6987735100001))
459448,June,Tuesday,2020,18,0.0,YES,YES,NO,Palmerston-Little Italy (80),-79.41597703015562,43.66409440868273,MULTIPOINT ((-79.41597703 43.664094409))
459468,June,Tuesday,2020,6,0.0,NO,NO,YES,Lawrence Park North (105),-79.40559543137475,43.7243799736957,MULTIPOINT ((-79.4055954309999 43.7243799740001))
459532,June,Wednesday,2020,15,0.0,YES,YES,NO,Wellington Place (164),-79.39814193429018,43.646230385334036,MULTIPOINT ((-79.398141934 43.6462303850001))
459533,June,Wednesday,2020,15,0.0,YES,YES,NO,Moss Park (73),-79.37344165169152,43.65729849640226,MULTIPOINT ((-79.3734416519999 43.6572984960001))
459543,June,Wednesday,2020,10,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.39966473579359,43.65671719796923,MULTIPOINT ((-79.399664736 43.6567171980001))
459546,June,Wednesday,2020,6,0.0,YES,NO,NO,Blake-Jones (69),-79.33236832170581,43.68147619661608,MULTIPOINT ((-79.332368322 43.6814761970001))
459550,June,Wednesday,2020,18,0.0,NO,NO,YES,High Park North (88),-79.46683901886537,43.65722103912335,MULTIPOINT ((-79.466839019 43.657221039))
459591,June,Thursday,2020,13,0.0,YES,NO,NO,Moss Park (73),-79.37304255392313,43.66319520229896,MULTIPOINT ((-79.3730425539999 43.663195202))
459601,June,Thursday,2020,6,0.0,YES,NO,NO,Parkwoods-O'Connor Hills (149),-79.32468285033866,43.74078662046106,MULTIPOINT ((-79.32468285 43.7407866200001))
459666,June,Thursday,2020,21,0.0,NO,NO,YES,West Queen West (162),-79.41884582705006,43.644169687393216,MULTIPOINT ((-79.418845827 43.644169687))
459669,June,Thursday,2020,21,0.0,YES,NO,NO,South Riverdale (70),-79.32828769747441,43.65898084157216,MULTIPOINT ((-79.328287697 43.6589808420001))
459739,June,Friday,2020,19,0.0,YES,NO,NO,Bedford Park-Nortown (39),-79.4134715765081,43.73967728064248,MULTIPOINT ((-79.413471577 43.7396772810001))
459740,June,Friday,2020,17,0.0,YES,NO,NO,St Lawrence-East Bayfront-The Islands (166),-79.37468264743217,43.64195188105551,MULTIPOINT ((-79.374682647 43.6419518810001))
459747,June,Friday,2020,17,0.0,YES,NO,NO,Mount Dennis (115),-79.49313368148698,43.68830098436481,MULTIPOINT ((-79.493133681 43.6883009840001))
459750,June,Friday,2020,16,0.0,YES,NO,NO,Fenside-Parkwoods (150),-79.32369996958647,43.76457112184898,MULTIPOINT ((-79.32369997 43.7645711220001))
459758,June,Friday,2020,11,0.0,YES,NO,NO,High Park North (88),-79.47380422510093,43.661798262870214,MULTIPOINT ((-79.473804225 43.661798263))
459877,June,Saturday,2020,16,0.0,YES,NO,NO,Eglinton East (138),-79.23207016668019,43.74032078209222,MULTIPOINT ((-79.232070167 43.740320782))
460005,June,Sunday,2020,15,0.0,YES,YES,NO,The Beaches (63),-79.31484142295507,43.666731889495146,MULTIPOINT ((-79.314841423 43.6667318890001))
460071,June,Monday,2020,20,0.0,YES,NO,NO,Old East York (58),-79.32949133411506,43.69774290323911,MULTIPOINT ((-79.329491334 43.6977429030001))
460188,June,Tuesday,2020,19,0.0,YES,NO,NO,Woburn North (142),-79.24894908512536,43.76542757922771,MULTIPOINT ((-79.2489490849999 43.7654275790001))
460205,June,Tuesday,2020,12,0.0,NO,YES,NO,Yonge-Bay Corridor (170),-79.38372844443951,43.6557204948242,MULTIPOINT ((-79.383728444 43.655720495))
460223,June,Tuesday,2020,10,0.0,NO,NO,YES,Playter Estates-Danforth (67),-79.34960999541677,43.67800835906354,MULTIPOINT ((-79.349609995 43.678008359))
460242,June,Tuesday,2020,9,0.0,YES,NO,NO,Humber Bay Shores (161),-79.48980142652418,43.61275673046895,MULTIPOINT ((-79.489801427 43.6127567300001))
460254,June,Tuesday,2020,18,0.0,YES,NO,NO,Woodbine-Lumsden (60),-79.31742214216113,43.696437607346894,MULTIPOINT ((-79.3174221419999 43.6964376070001))
460263,June,Tuesday,2020,21,0.0,YES,NO,NO,Downtown Yonge East (168),-79.37842774507129,43.65041008951369,MULTIPOINT ((-79.378427745 43.65041009))
460264,June,Tuesday,2020,0,0.0,NO,YES,NO,South Parkdale (85),-79.43810522063032,43.63409438059739,MULTIPOINT ((-79.4381052209999 43.6340943810001))
460275,June,Tuesday,2020,21,0.0,YES,NO,NO,High Park-Swansea (87),-79.45942081426813,43.63944019492744,MULTIPOINT ((-79.459420814 43.6394401950001))
460277,June,Tuesday,2020,12,0.0,YES,NO,NO,West Hill (136),-79.1674448136433,43.76449691335907,MULTIPOINT ((-79.167444814 43.7644969130001))
460338,July,Wednesday,2020,16,0.0,YES,NO,NO,Wexford/Maryvale (119),-79.30519466896753,43.734939940330115,MULTIPOINT ((-79.3051946689999 43.7349399400001))
460341,July,Wednesday,2020,13,0.0,YES,NO,NO,Palmerston-Little Italy (80),-79.41832222722458,43.6552315002371,MULTIPOINT ((-79.418322227 43.6552315000001))
460362,July,Thursday,2020,20,0.0,NO,NO,YES,Morningside Heights (144),-79.19486447352594,43.803070892964854,MULTIPOINT ((-79.194864474 43.803070893))
460417,July,Thursday,2020,19,0.0,NO,YES,NO,Corso Italia-Davenport (92),-79.44953861315291,43.67891210956073,MULTIPOINT ((-79.4495386129999 43.6789121100001))
460421,July,Thursday,2020,18,0.0,YES,NO,NO,Junction Area (90),-79.46860142574323,43.665456259437185,MULTIPOINT ((-79.468601426 43.6654562590001))
460439,July,Thursday,2020,10,0.0,YES,NO,NO,Malvern West (145),-79.23152367827697,43.81548146933455,MULTIPOINT ((-79.231523678 43.8154814690001))
460443,July,Thursday,2020,8,0.0,YES,NO,NO,Yonge-Bay Corridor (170),-79.38609594045597,43.64739348649714,MULTIPOINT ((-79.38609594 43.6473934860001))
460493,July,Friday,2020,16,0.0,YES,NO,NO,East Willowdale (152),-79.3996757112637,43.76399148810599,MULTIPOINT ((-79.399675711 43.763991488))
460576,July,Friday,2020,23,0.0,YES,NO,NO,Playter Estates-Danforth (67),-79.3586593833633,43.67751354311641,MULTIPOINT ((-79.358659383 43.677513543))
460633,July,Saturday,2020,10,0.0,YES,NO,NO,Bay-Cloverhill (169),-79.38800834825952,43.669998709725085,MULTIPOINT ((-79.388008348 43.6699987100001))
460656,July,Saturday,2020,9,0.0,YES,NO,NO,Bendale South (157),-79.25535525232044,43.75352197370893,MULTIPOINT ((-79.255355252 43.7535219740001))
460689,July,Saturday,2020,15,0.0,NO,NO,YES,West Rouge (143),-79.18038688919033,43.806289390842466,MULTIPOINT ((-79.180386889 43.8062893910001))
460707,July,Saturday,2020,18,0.0,YES,NO,NO,Stonegate-Queensway (16),-79.49457701207821,43.628092850792626,MULTIPOINT ((-79.494577012 43.6280928510001))
460718,July,Saturday,2020,14,0.0,YES,NO,NO,Rosedale-Moore Park (98),-79.37684305633893,43.67235631145995,MULTIPOINT ((-79.376843056 43.672356311))
460789,July,Sunday,2020,20,0.0,YES,NO,NO,High Park-Swansea (87),-79.45338791572627,43.64026639392095,MULTIPOINT ((-79.4533879159999 43.640266394))
460797,July,Sunday,2020,13,0.0,YES,NO,NO,Taylor-Massey (61),-79.29736285696346,43.69492701545427,MULTIPOINT ((-79.2973628569999 43.6949270150001))
460798,July,Monday,2020,18,0.0,YES,NO,NO,Islington (158),-79.52508129551452,43.64838011134914,MULTIPOINT ((-79.5250812959999 43.6483801110001))
460810,July,Monday,2020,4,0.0,NO,YES,NO,Mimico-Queensway (160),-79.4903308321534,43.6085612211472,MULTIPOINT ((-79.490330832 43.6085612210001))
460904,July,Monday,2020,7,0.0,YES,NO,NO,Cabbagetown-South St.James Town (71),-79.36020527030306,43.67025301637713,MULTIPOINT ((-79.36020527 43.6702530160001))
460911,July,Monday,2020,13,0.0,YES,NO,NO,Alderwood (20),-79.54287620674829,43.59654257586737,MULTIPOINT ((-79.5428762069999 43.596542576))
460982,July,Tuesday,2020,10,0.0,YES,YES,NO,Dovercourt Village (172),-79.42440172650355,43.66225210948987,MULTIPOINT ((-79.424401727 43.6622521090001))
460985,July,Tuesday,2020,15,0.0,YES,NO,NO,Englemount-Lawrence (32),-79.43344918613127,43.72747526022775,MULTIPOINT ((-79.4334491859999 43.7274752600001))
461047,July,Wednesday,2020,19,0.0,YES,NO,NO,Dorset Park (126),-79.29081178520134,43.76711283135754,MULTIPOINT ((-79.290811785 43.7671128310001))
461055,July,Wednesday,2020,23,0.0,YES,YES,NO,Rockcliffe-Smythe (111),-79.49275910686801,43.66939364175991,MULTIPOINT ((-79.492759107 43.669393642))
461092,July,Wednesday,2020,19,0.0,YES,NO,NO,Weston (113),-79.50817876125117,43.69624396779389,MULTIPOINT ((-79.508178761 43.696243968))
461100,July,Wednesday,2020,17,0.0,YES,NO,NO,Lawrence Park North (105),-79.40424144612284,43.732926676444706,MULTIPOINT ((-79.404241446 43.732926676))
461101,July,Wednesday,2020,11,0.0,NO,YES,NO,High Park-Swansea (87),-79.4798553173831,43.64867704784155,MULTIPOINT ((-79.479855317 43.648677048))
461263,July,Thursday,2020,16,0.0,YES,NO,NO,High Park-Swansea (87),-79.45961601414649,43.63960989522741,MULTIPOINT ((-79.4596160139999 43.639609895))
461265,July,Thursday,2020,18,0.0,YES,NO,NO,St Lawrence-East Bayfront-The Islands (166),-79.37744794558861,43.64207578117943,MULTIPOINT ((-79.3774479459999 43.6420757810001))
461268,July,Thursday,2020,19,0.0,NO,NO,YES,Thorncliffe Park (55),-79.34661502162206,43.703234389898334,MULTIPOINT ((-79.346615022 43.70323439))
461362,July,Friday,2020,16,0.0,YES,NO,NO,Stonegate-Queensway (16),-79.502621715766,43.6263327083827,MULTIPOINT ((-79.502621716 43.6263327080001))
461364,July,Friday,2020,16,0.0,YES,NO,NO,North Riverdale (68),-79.35291087274994,43.66616311035961,MULTIPOINT ((-79.352910873 43.6661631100001))
461378,July,Friday,2020,21,0.0,YES,NO,NO,Annex (95),-79.4215332322693,43.6716210185892,MULTIPOINT ((-79.4215332319999 43.671621019))
461379,July,Friday,2020,22,0.0,YES,NO,NO,Harbourfront-CityPlace (165),-79.3996407334517,43.63648217558591,MULTIPOINT ((-79.399640733 43.6364821760001))
461388,July,Friday,2020,20,0.0,NO,NO,YES,St Lawrence-East Bayfront-The Islands (166),-79.38010344381829,43.64007457864675,MULTIPOINT ((-79.380103444 43.640074579))
461571,July,Saturday,2020,12,0.0,YES,NO,NO,West Humber-Clairville (1),-79.5926513973722,43.71647729253733,MULTIPOINT ((-79.592651397 43.716477293))
461607,July,Saturday,2020,13,0.0,NO,YES,YES,York University Heights (27),-79.49104229993728,43.76349715607369,MULTIPOINT ((-79.4910422999999 43.763497156))
461653,July,Sunday,2020,14,0.0,YES,NO,NO,Junction-Wallace Emerson (171),-79.4457321202746,43.664895420310195,MULTIPOINT ((-79.4457321199999 43.66489542))
461661,July,Sunday,2020,11,0.0,NO,YES,NO,Oakridge (121),-79.28834606133788,43.69122472524528,MULTIPOINT ((-79.288346061 43.691224725))
461721,July,Monday,2020,20,0.0,YES,NO,NO,Cliffcrest (123),-79.24850751165194,43.71194200809547,MULTIPOINT ((-79.248507512 43.7119420080001))
461734,July,Monday,2020,16,0.0,YES,NO,NO,Wexford/Maryvale (119),-79.30978147425118,43.74213963181549,MULTIPOINT ((-79.309781474 43.742139632))
461847,July,Tuesday,2020,6,0.0,NO,NO,YES,Yorkdale-Glen Park (31),-79.45238526487589,43.703577057945175,MULTIPOINT ((-79.452385265 43.7035770580001))
461892,July,Tuesday,2020,14,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.40601573209595,43.652310093633126,MULTIPOINT ((-79.406015732 43.652310094))
461893,July,Tuesday,2020,18,0.0,YES,NO,NO,Yorkdale-Glen Park (31),-79.44557194380566,43.71339845703967,MULTIPOINT ((-79.4455719439999 43.713398457))
461897,July,Tuesday,2020,19,0.0,YES,NO,NO,Kennedy Park (124),-79.25337382090935,43.72588968951922,MULTIPOINT ((-79.253373821 43.72588969))
461901,July,Tuesday,2020,20,0.0,YES,NO,NO,Playter Estates-Danforth (67),-79.34960999541677,43.67800835906354,MULTIPOINT ((-79.349609995 43.678008359))
461938,July,Wednesday,2020,4,0.0,NO,NO,YES,Oakdale-Beverley Heights (154),-79.52707474127014,43.716814246413556,MULTIPOINT ((-79.527074741 43.7168142460001))
461949,July,Wednesday,2020,8,0.0,YES,NO,NO,Rockcliffe-Smythe (111),-79.49612429552614,43.67724261431942,MULTIPOINT ((-79.4961242959999 43.6772426140001))
461953,July,Wednesday,2020,7,0.0,YES,NO,NO,South Riverdale (70),-79.33675169437493,43.66589554259138,MULTIPOINT ((-79.336751694 43.665895543))
461955,July,Wednesday,2020,9,0.0,YES,NO,NO,North Toronto (173),-79.39831324474767,43.70674080495774,MULTIPOINT ((-79.3983132449999 43.706740805))
461956,July,Wednesday,2020,9,0.0,YES,YES,NO,Little Portugal (84),-79.42943292352105,43.652967200092554,MULTIPOINT ((-79.429432924 43.6529672))
461979,July,Wednesday,2020,22,0.0,YES,NO,NO,Markland Wood (12),-79.56226338629891,43.6355730137129,MULTIPOINT ((-79.562263386 43.635573014))
461999,July,Wednesday,2020,15,0.0,NO,NO,YES,Agincourt South-Malvern West (128),-79.26248462870574,43.788861266372166,MULTIPOINT ((-79.262484629 43.788861266))
462062,July,Thursday,2020,0,0.0,NO,NO,YES,Wellington Place (164),-79.3996131335267,43.64592688503056,MULTIPOINT ((-79.3996131339999 43.6459268850001))
462067,July,Thursday,2020,7,0.0,YES,NO,NO,Annex (95),-79.40998283558373,43.665390409707875,MULTIPOINT ((-79.409982836 43.66539041))
462115,July,Thursday,2020,17,0.0,NO,YES,YES,Fort York-Liberty Village (163),-79.41978532768773,43.63048317176976,MULTIPOINT ((-79.419785328 43.630483172))
462144,July,Thursday,2020,0,0.0,YES,NO,NO,East End-Danforth (62),-79.30765464733595,43.68765872368522,MULTIPOINT ((-79.3076546469999 43.6876587240001))
462195,July,Friday,2020,7,0.0,YES,NO,NO,Tam O'Shanter-Sullivan (118),-79.31120637273816,43.777982926237634,MULTIPOINT ((-79.3112063729999 43.777982926))
